"itemid";"clock";"num";"value_min";"value_avg";"value_max"
159138;1551459600;60;184918040;237518184;248100200
159138;1551456000;60;212994304;236475826;246418608
159138;1551452400;60;180417456;227212453;245605024
159138;1551448800;60;175628272;218543330;242163488
159138;1551445200;60;193280784;230018087;246889744
159138;1551441600;60;145015448;197055617;244917800
159138;1551438000;60;80370664;150531491;201069936
159138;1551434400;60;28346656;66120096;126796056
159138;1551430800;60;1682720;14725239;39327720
159138;1551427200;60;278456;3779579;15471048
159138;1551423600;60;476152;4130983;17566976
159138;1551420000;60;772424;5385514;20837696
159138;1551416400;60;609216;5317964;15533624
159138;1551412800;60;1028592;8836696;22446144
159138;1551409200;60;3548336;10072345;28063464
159138;1551405600;60;2826120;10003259;23531712
159138;1551402000;60;3897552;10825767;25866760
159138;1551398400;60;11072976;43695822;123069176
159138;1551394800;60;50444144;90085482;113274216
159138;1551391200;60;87718664;115098094;155431560
159138;1551387600;60;98300032;151918637;238406312
159138;1551384000;60;119938384;162737220;231030320
159138;1551380400;60;195808456;240017525;247389512
159138;1551376800;60;204678248;240784980;245553136
159138;1551373200;60;237619680;244745318;247878040
159138;1551369600;60;240767168;244964461;247985232
159138;1551366000;60;209994064;243032200;245801584
159138;1551362400;60;235814920;243958034;247729352
159138;1551358800;60;230394408;243944558;245467952
159138;1551355200;60;185009072;238623157;245389152
159138;1551351600;60;103796624;178800390;243685688
159138;1551348000;60;29064392;74285292;164147312
159138;1551344400;60;2584352;18120776;44366184
159138;1551340800;60;329304;4572390;17393472
159138;1551337200;60;1375496;10785151;31300344
159138;1551333600;60;1334832;9939325;37117784
159138;1551330000;60;2113512;10256265;28925560
159138;1551326400;60;1874064;8296263;28024328
159138;1551322800;60;2117960;9735904;35462352
159138;1551319200;60;1789032;10495196;27918152
159138;1551315600;60;4841000;11226538;32974384
159138;1551312000;60;8107960;45604632;98409536
159138;1551308400;60;68671720;109732053;212596336
159138;1551304800;60;93925408;132611753;186157272
159138;1551301200;60;96652816;144967700;194470968
159138;1551297600;60;145043088;179229737;217652016
159138;1551294000;60;207736960;241473201;248440208
159138;1551290400;60;244417696;244964423;247813856
159138;1551286800;60;244604440;245085331;248005784
159138;1551283200;60;244692032;245160997;248040160
159138;1551279600;59;243934840;245152181;248103592
159138;1551276000;60;229329664;243845911;245433840
159138;1551272400;60;226343168;244605276;247713160
159138;1551268800;60;211789440;239111715;245478672
159138;1551265200;60;107644280;184598470;245474744
159138;1551261600;60;34405264;76519877;133108552
159138;1551258000;60;783760;20618271;53424040
159138;1551254400;60;451168;6058231;22409104
159138;1551250800;60;526824;4834585;14846672
159138;1551247200;60;1545904;7365468;18977520
159138;1551243600;60;337776;5770276;15556368
159138;1551240000;60;664616;9260827;20434688
159138;1551236400;42;2454536;9636797;23342104
159138;1551232800;60;758776;8176702;24466792
159138;1551229200;60;7004680;15144914;28427376
159138;1551225600;60;19028048;52849611;102137312
159138;1551222000;60;67537024;106171693;139483976
159138;1551218400;60;85059344;111173481;146530272
159138;1551214800;60;80561160;125926812;244780248
159138;1551211200;60;121165664;169139034;245620280
159138;1551207600;60;130338600;207718340;244536088
159138;1551204000;60;203377752;239269119;247409560
159138;1551200400;60;208327408;241021290;248367968
159138;1551196800;60;204694480;240475470;245979984
159138;1551193200;60;216401160;237642535;246028552
159138;1551189600;59;410120;181940732;245212912
159138;1551186000;60;179720808;224151649;245037400
159138;1551182400;60;159906264;218362384;245535480
159138;1551178800;60;84296576;167727182;229936304
159138;1551175200;60;33691392;75795512;121316904
159138;1551171600;60;985368;16953807;50574592
159138;1551168000;60;1589192;5453727;12783880
159138;1551164400;60;1492352;5165731;11337544
159138;1551160800;60;1712240;10603502;23858048
159138;1551157200;60;1490128;11435970;23465328
159138;1551153600;60;6959584;11716790;24582904
159138;1551150000;60;6148400;11540199;27543768
159138;1551146400;60;7056224;11814719;26783392
159138;1551142800;60;6617784;13330542;28869032
159138;1551139200;60;12952032;46506770;112880920
159138;1551135600;60;62611816;96961053;136082256
159138;1551132000;60;77052536;103646432;130915096
159138;1551128400;60;97263640;117411054;147214640
159138;1551124800;60;126506624;159151024;198023800
159138;1551121200;60;147524072;216856655;244695784
159138;1551117600;60;221144736;242545235;247894960
159138;1551114000;60;244685680;245124369;248030096
159138;1551110400;60;244559936;245162132;247999392
159138;1551106800;60;233967992;244704870;247696544
159138;1551103200;60;215295912;240325011;245681960
159138;1551099600;60;229199288;241732824;248257136
159138;1551096000;60;168906536;203706417;245218288
159138;1551092400;60;79987688;159289075;221311560
159138;1551088800;60;27951152;68596786;124224984
159138;1551085200;60;1305816;15307843;37704320
159138;1551081600;60;171704;3294495;12008216
159138;1551078000;60;140992;3479403;11642040
159138;1551074400;60;120336;3856444;13209992
159138;1551070800;60;156296;4120487;13968416
159138;1551067200;60;173048;5077762;14409408
159138;1551063600;60;292152;4413888;21139056
159138;1551060000;60;1358664;7246153;18472072
159138;1551056400;60;1150696;6040433;16754488
159138;1551052800;60;810992;10901087;74123672
159138;1551049200;60;1444000;7683027;20885864
159138;1551045600;60;1671032;8393947;17022752
159138;1551042000;60;1980856;8568838;26355176
159138;1551038400;60;1287288;9840000;26821352
159138;1551034800;60;639480;7060705;21883528
159138;1551031200;60;639808;8120544;42390760
159138;1551027600;60;1039880;6295894;17793824
159138;1551024000;60;483688;6296512;17782640
159138;1551020400;59;670616;7477067;19412448
159138;1551016800;60;1891240;8567116;23754464
159138;1551013200;60;2752024;10565958;27352000
159138;1551009600;60;359728;10460542;31199680
159138;1551006000;60;239112;4309508;13338016
159138;1551002400;60;173616;4185613;13373592
159138;1550998800;60;168216;5455648;16884136
159138;1550995200;60;1253704;6350243;17037232
159138;1550991600;60;449472;5773019;16362272
159138;1550988000;60;139472;5815591;30153544
159138;1550984400;60;151032;5269287;14309160
159138;1550980800;60;1176520;7455858;34474480
159138;1550977200;60;395224;8381687;25169848
159138;1550973600;60;1304064;9476662;24903856
159138;1550970000;60;1149312;8053235;20415528
159138;1550966400;60;596904;6482637;18623272
159138;1550962800;60;792464;8737856;27596440
159138;1550959200;60;1013784;6979034;20008680
159138;1550955600;60;1761712;8400643;27599120
159138;1550952000;60;2123200;8740973;23466568
159138;1550948400;60;4152288;20295432;60565520
159138;1550944800;60;12770728;27661661;82134624
159138;1550941200;60;11594496;26942393;51921968
159138;1550937600;60;18559672;31839110;62210656
159138;1550934000;60;16168872;30679918;44807848
159138;1550930400;60;19307128;37915976;74604880
159138;1550926800;60;20312240;45084384;76362016
159138;1550923200;60;26629744;43505308;94541744
159138;1550919600;60;7938128;25605002;44938064
159138;1550916000;60;2560664;12750548;31249880
159138;1550912400;60;780528;7390306;26011488
159138;1550908800;60;313672;5266291;17113704
159138;1550905200;60;657848;6094551;17963544
159138;1550901600;60;621960;7094518;31327952
159138;1550898000;60;298560;5998006;19737328
159138;1550894400;60;681136;6749146;21671240
159138;1550890800;60;913896;6208975;20417792
159138;1550887200;60;2269968;8153364;16223288
159138;1550883600;60;3450864;9036099;14714152
159138;1550880000;60;6170296;29025250;61718392
159138;1550876400;60;31259832;66457489;102145856
159138;1550872800;60;56119312;87956240;119249984
159138;1550869200;60;73660080;101659666;146217384
159138;1550865600;60;80009000;138849406;190233272
159138;1550862000;60;148330760;204839434;293063344
159138;1550858400;60;15751928;111693611;297447272
159138;1550854800;59;188679472;264202121;322426800
159138;1550851200;60;204378368;260612039;358935984
159138;1550847600;60;162707464;235343530;358969912
159138;1550844000;60;175252144;232933065;328137136
159138;1550840400;60;214359176;260796255;335885944
159138;1550836800;60;184330928;269978361;356170384
159138;1550833200;60;102856752;167684988;324742344
159138;1550829600;60;24709768;80961208;165629416
159138;1550826000;60;2451776;16932346;50996824
159138;1550822400;60;994136;5014244;14931936
159138;1550818800;60;303120;4822605;63095056
159138;1550815200;60;311944;11680843;39744648
159138;1550811600;60;1732888;12963940;35208472
159138;1550808000;60;902176;10811097;27031840
159138;1550804400;60;2633496;9758774;25231352
159138;1550800800;60;3235368;12548726;39213704
159138;1550797200;60;3502312;10122334;24176936
159138;1550793600;60;15631296;53309808;112208776
159138;1550790000;60;54573760;103647483;180720272
159138;1550786400;60;83638056;112984824;184775584
159138;1550782800;60;101119376;139697306;205436824
159138;1550779200;60;111697104;147055946;191762720
159138;1550775600;60;167049744;239324538;318367608
159138;1550772000;60;215110568;291035456;394382384
159138;1550768400;60;225792008;277186034;335913232
159138;1550764800;60;260717512;323174293;425169440
159138;1550761200;60;215915840;296211516;367453912
159138;1550757600;60;238153800;275448371;325109728
159138;1550754000;60;204421904;303641977;425763392
159138;1550750400;60;147050168;282858295;697876488
159138;1550746800;60;29737424;134791935;193292176
159138;1550743200;60;40465072;77006024;133084488
159138;1550739600;60;6294528;22258702;52398832
159138;1550736000;60;9543808;19162426;30419584
159138;1550732400;60;9059032;20195983;35085920
159138;1550728800;60;7672464;14472254;32260576
159138;1550725200;60;6424944;15328654;34158384
159138;1550721600;60;6202232;13135272;27882888
159138;1550718000;60;8590584;16404703;26099344
159138;1550714400;60;9127280;20366593;96568272
159138;1550710800;60;8673872;24625389;103884352
159138;1550707200;60;13854424;39674350;80444616
159138;1550703600;60;51149984;99619540;172125936
159138;1550700000;60;108370912;138822897;221425616
159138;1550696400;60;105138200;165588570;204690128
159138;1550692800;60;136001336;187365363;230473032
159138;1550689200;60;190208560;274890977;346310184
159138;1550685600;60;253742992;293859776;340180640
159138;1550682000;60;238440120;291093967;365621912
159138;1550678400;60;252645248;290354465;379208808
159138;1550674800;60;221229504;259741092;343672368
159138;1550671200;60;189123112;237614846;356129056
159138;1550667600;60;1016;228529843;336492688
159138;1550664000;60;8;146861397;315927424
159138;1550660400;60;90570344;178313455;280360432
159138;1550656800;60;38722984;74402842;139070440
159138;1550653200;59;6828360;20801800;45974424
159138;1550649600;60;6530152;11152962;26377688
159138;1550646000;60;5926088;10954351;24053576
159138;1550642400;60;4893448;9814092;26653136
159138;1550638800;60;4960928;10565616;19370704
159138;1550635200;60;3592248;11420087;34104288
159138;1550631600;43;4474040;16779175;31289352
159138;1550628000;60;6177680;15519885;32529920
159138;1550624400;60;7411424;14643588;24653512
159138;1550620800;60;12776840;50343348;108614656
159138;1550617200;60;53906608;86934366;119214344
159138;1550613600;60;85314312;106630424;161425824
159138;1550610000;60;95527520;148465136;201937904
159138;1550606400;60;100185696;154099456;205365432
159138;1550602800;60;164368048;218289849;259075656
159138;1550599200;60;183898416;243763136;316185784
159138;1550595600;60;240669608;292337499;361776752
159138;1550592000;60;231962352;299654670;360164704
159138;1550588400;60;187017192;257169400;312468648
159138;1550584800;60;199119416;247248337;308958456
159138;1550581200;60;197143720;258367282;303211512
159138;1550577600;60;114808568;198105134;290986584
159138;1550574000;60;82389200;172473250;256253960
159138;1550570400;60;40668416;74162644;128141144
159138;1550566800;60;11927280;25743068;48128752
159138;1550563200;60;1044336;16378551;27009400
159138;1550559600;60;765480;4912705;12783408
159138;1550556000;60;594576;5603897;15778968
159138;1550552400;60;1327624;17557097;37459224
159138;1550548800;60;843488;18517351;45384832
159138;1550545200;60;1642704;8602214;21294064
159138;1550541600;60;2950952;9539885;21449008
159138;1550538000;60;2492112;20024808;36370472
159138;1550534400;60;21981968;45221568;71100784
159138;1550530800;60;60006472;82389106;116441504
159138;1550527200;60;78794632;114266374;144263016
159138;1550523600;60;82487688;135075195;182591328
159138;1550520000;60;128121440;158465276;203572784
159138;1550516400;60;137214920;228383653;286213752
159138;1550512800;60;195144288;249489939;319065536
159138;1550509200;60;224522144;269118579;316698552
159138;1550505600;60;244879296;302388481;394459008
159138;1550502000;60;201460360;280127705;362890000
159138;1550498400;60;180169520;232624525;339883784
159138;1550494800;60;196950344;238288235;307685576
159138;1550491200;60;194736064;253307767;320060376
159138;1550487600;60;113189208;195396138;306424632
159138;1550484000;60;23595080;76722403;179139960
159138;1550480400;60;12448008;23758601;74202312
159138;1550476800;60;909112;12549676;27500224
159138;1550473200;60;902064;6003405;18901568
159138;1550469600;60;441928;6614935;16874576
159138;1550466000;60;1944488;17335310;35877224
159138;1550462400;60;1052944;13529777;35702288
159138;1550458800;60;1053176;6979126;17409384
159138;1550455200;60;683592;7011092;20357280
159138;1550451600;60;5095152;20126620;34461720
159138;1550448000;60;895984;12014163;36535144
159138;1550444400;60;508704;11528594;67732280
159138;1550440800;60;5162520;17636760;32707544
159138;1550437200;60;14445176;23451373;36994064
159138;1550433600;60;1706128;10764500;27494064
159138;1550430000;60;3216920;11239354;28476656
159138;1550426400;60;1508296;21595478;53803192
159138;1550422800;60;5746304;22923126;37958728
159138;1550419200;60;2588088;12936859;34625328
159138;1550415600;59;2152792;12106275;43610360
159138;1550412000;60;1854856;12230234;44648728
159138;1550408400;60;3913424;12541777;31153064
159138;1550404800;60;1540600;9679732;26024944
159138;1550401200;60;963696;9778262;27428120
159138;1550397600;60;503904;8260047;24539136
159138;1550394000;60;348544;7297164;14048504
159138;1550390400;60;381832;7763071;24183152
159138;1550386800;60;187616;7273389;19432168
159138;1550383200;60;178272;17463400;33616424
159138;1550379600;60;570824;12575138;27378616
159138;1550376000;60;318232;5916103;18819584
159138;1550372400;60;525528;6704294;20241152
159138;1550368800;60;669704;19812641;32603816
159138;1550365200;60;776248;14493919;46630664
159138;1550361600;60;2888992;10478585;25309104
159138;1550358000;60;3599032;16265598;38883280
159138;1550354400;60;16213160;26353215;38097240
159138;1550350800;60;3358176;15430915;41839592
159138;1550347200;60;4707736;18457018;56795592
159138;1550343600;60;9662160;25379961;57513792
159138;1550340000;60;12107256;32724652;62366120
159138;1550336400;60;17177296;37884773;60919560
159138;1550332800;60;17826088;44666950;106937120
159138;1550329200;60;22730144;35859593;75519576
159138;1550325600;60;24611456;54590258;105271992
159138;1550322000;60;24371736;49551548;85176736
159138;1550318400;60;24169920;45434680;90102320
159138;1550314800;60;1319592;22276856;61602656
159138;1550311200;60;363552;5933270;16548304
159138;1550307600;60;255384;7045752;65779856
159138;1550304000;60;264024;8112852;19996120
159138;1550300400;60;2503400;14606895;43108112
159138;1550296800;60;1488064;18006895;28867456
159138;1550293200;60;780112;7915572;28355672
159138;1550289600;60;1609200;8289278;20672864
159138;1550286000;60;3071824;20701376;40526704
159138;1550282400;60;3248392;16888780;38070952
159138;1550278800;60;1688600;14361096;36152952
159138;1550275200;60;10163064;36161705;206202936
159138;1550271600;60;61037008;86141407;171429872
159138;1550268000;60;75707536;102620762;135778240
159138;1550264400;60;100069184;126666909;169039032
159138;1550260800;60;106539168;168409096;247333968
159138;1550257200;59;151057176;218875765;333636384
159138;1550253600;60;185143296;267418016;369515784
159138;1550250000;60;230566072;290220399;409515248
159138;1550246400;60;172806576;253189888;366478144
159138;1550242800;60;187385688;241194803;306730584
159138;1550239200;60;199284208;273641757;373363200
159138;1550235600;60;192810952;263901770;362173656
159138;1550232000;60;154516008;216673700;305226184
159138;1550228400;60;101713816;166341247;228303056
159138;1550224800;60;26827416;81109540;215693768
159138;1550221200;60;2538408;20550473;82188344
159138;1550217600;60;1269128;6195993;17385488
159138;1550214000;60;625368;7963819;29796960
159138;1550210400;60;628752;8559092;29176024
159138;1550206800;60;714136;8088148;18852288
159138;1550203200;60;1190128;11188830;20174640
159138;1550199600;60;2541520;11460847;25777832
159138;1550196000;60;3075272;13309501;25858712
159138;1550192400;60;4829464;16306684;96474864
159138;1550188800;60;14350120;52848011;100606296
159138;1550185200;60;67599096;97999056;174568408
159138;1550181600;60;91053232;133162411;201781472
159138;1550178000;60;94497968;159440586;213913632
159138;1550174400;60;110952376;165017384;215968120
159138;1550170800;60;171680384;213469949;268274224
159138;1550167200;60;186918840;237177666;288107088
159138;1550163600;60;192496896;258769834;410426720
159138;1550160000;60;256487448;303335725;362223136
159138;1550156400;60;217017728;293563492;399671824
159138;1550152800;60;178257752;250479708;325065488
159138;1550149200;60;195531976;266155993;380824928
159138;1550145600;60;190849984;245352036;318454704
159138;1550142000;60;99751640;175893411;258663512
159138;1550138400;60;30068016;71912208;131169096
159138;1550134800;60;1684048;14496372;40333208
159138;1550131200;60;309424;3762342;15407192
159138;1550127600;60;265864;3771777;13528960
159138;1550124000;60;303672;3810623;13930784
159138;1550120400;60;321528;4757355;14872656
159138;1550116800;60;381672;4210427;15229312
159138;1550113200;60;369616;5959485;18474728
159138;1550109600;60;2193056;11671252;33569520
159138;1550106000;60;4885496;16748782;35454488
159138;1550102400;60;12277752;40890615;102469944
159138;1550098800;60;62800896;93299908;130531488
159138;1550095200;60;82294336;125560761;161146352
159138;1550091600;60;115801552;154662877;193456528
159138;1550088000;60;97828280;173549508;248380512
159138;1550084400;60;187908584;238641856;321897032
159138;1550080800;60;206171848;252057483;330093448
159138;1550077200;60;237620864;291303926;373972408
159138;1550073600;60;250492544;310762837;390355984
159138;1550070000;60;227251664;274226020;328824808
159138;1550066400;60;206278128;261727914;421079224
159138;1550062800;60;232361704;305535028;430211472
159138;1550059200;59;189560784;291464372;386376544
159138;1550055600;60;101819664;217508619;340766280
159138;1550052000;60;25884928;80628306;146417512
159138;1550048400;60;2350976;18149758;46085080
159138;1550044800;60;852896;17294761;30344952
159138;1550041200;60;2723664;12938458;56014576
159138;1550037600;60;1264480;8449883;50064288
159138;1550034000;60;323216;9145264;60229896
159138;1550030400;60;13650680;19131102;34131112
159138;1550026800;35;511120;7317820;22546712
159138;1550023200;60;986296;7631436;20482840
159138;1550019600;60;2778840;12716803;34217776
159138;1550016000;60;22735360;51608213;100777696
159138;1550012400;60;49355536;84903658;152651680
159138;1550008800;60;86377688;137757811;199081576
159138;1550005200;60;114417712;192652763;317206752
159138;1550001600;60;156364064;185766908;227031504
159138;1549998000;60;192116552;250503473;313379296
159138;1549994400;60;200866280;285140522;404235512
159138;1549990800;60;219479536;276186113;342843352
159138;1549987200;60;237714744;319202607;435271552
159138;1549983600;60;216861248;300476642;395887864
159138;1549980000;60;154748032;253734320;345448184
159138;1549976400;60;197284672;251059279;311636640
159138;1549972800;60;192913704;236327225;341138344
159138;1549969200;59;87700128;170176750;230824576
159138;1549965600;60;24632464;70434795;119716000
159138;1549962000;60;3987536;20359227;42515368
159138;1549958400;60;2142408;6094604;14829576
159138;1549954800;60;1832368;10143478;22167952
159138;1549951200;60;712688;7636644;18483104
159138;1549947600;60;754448;7101746;23444992
159138;1549944000;60;671208;8122469;23795368
159138;1549940400;60;1192664;8407474;31859904
159138;1549936800;60;995656;7094527;19602528
159138;1549933200;60;2293776;9201861;35813272
159138;1549929600;60;8363920;43329526;81891960
159138;1549926000;60;57025856;96488103;124943360
159138;1549922400;60;85919168;115464919;144232216
159138;1549918800;60;87818312;132286280;223824320
159138;1549915200;60;105303704;157611206;207613856
159138;1549911600;60;125072776;231257364;313335656
159138;1549908000;60;215071992;267982288;422188592
159138;1549904400;60;244173744;302673466;385619872
159138;1549900800;60;219677952;298155559;365238376
159138;1549897200;60;194982344;250096163;345639864
159138;1549893600;60;164116280;236194974;290206208
159138;1549890000;60;164769504;235067457;323928928
159138;1549886400;60;167956336;232938167;385617304
159138;1549882800;60;100018520;169650245;304596208
159138;1549879200;60;41542968;71815721;137296568
159138;1549875600;60;13340688;29440884;81594176
159138;1549872000;60;993072;6993649;24010000
159138;1549868400;60;1167384;5463473;24109384
159138;1549864800;60;503016;10216383;25789704
159138;1549861200;60;15460128;20912783;32956712
159138;1549857600;60;493184;8754645;24242992
159138;1549854000;60;791984;5618256;17218040
159138;1549850400;60;1683744;12086022;31010456
159138;1549846800;60;10151368;23052855;38196408
159138;1549843200;60;1251160;13855830;33506848
159138;1549839600;60;733544;7167511;21219328
159138;1549836000;60;835080;14596403;33176472
159138;1549832400;60;1739960;16433433;29311216
159138;1549828800;60;1006688;6997431;16980552
159138;1549825200;60;1022432;9098281;29929096
159138;1549821600;60;1296512;16863703;27701800
159138;1549818000;60;1390456;13469965;29102248
159138;1549814400;60;1973848;9230595;23519840
159138;1549810800;60;1613392;10443278;26463848
159138;1549807200;60;15789384;24296679;60703304
159138;1549803600;60;1777024;14724555;32950408
159138;1549800000;60;1231352;12495075;27946664
159138;1549796400;60;15967160;23989515;41374528
159138;1549792800;60;1396288;17059401;33677288
159138;1549789200;60;434992;15588303;35312608
159138;1549785600;60;153912;6757321;26229384
159138;1549782000;60;13206120;17582700;27458888
159138;1549778400;60;315512;6259035;25542832
159138;1549774800;60;555680;4702552;15887776
159138;1549771200;59;1368736;5685923;15022584
159138;1549767600;61;704472;5219000;14660656
159138;1549764000;59;410544;7739182;22808152
159138;1549760400;60;430032;5384811;18211664
159138;1549756800;60;1624560;6574853;26056944
159138;1549753200;60;1700328;9143366;26776592
159138;1549749600;60;14143144;22604280;43115840
159138;1549746000;60;813944;8532371;29391208
159138;1549742400;60;2563024;12925694;29326496
159138;1549738800;60;8665344;22670883;49908336
159138;1549735200;60;16701752;28182242;53660568
159138;1549731600;60;16932992;37806621;72406776
159138;1549728000;60;17430264;31828852;59028080
159138;1549724400;60;14457752;29297749;46940656
159138;1549720800;60;13819744;42742083;114712768
159138;1549717200;60;24886576;39847406;68052432
159138;1549713600;60;24036400;43881170;74136688
159138;1549710000;60;11001008;31698826;76120840
159138;1549706400;60;2773240;16285935;69554024
159138;1549702800;60;1047232;7864123;24662080
159138;1549699200;60;1582632;5976705;16812360
159138;1549695600;60;1039096;6236362;21458184
159138;1549692000;60;1527880;6455700;16469680
159138;1549688400;60;1834856;7433773;22829992
159138;1549684800;60;1620552;9063988;30260592
159138;1549681200;60;1486904;7333378;21555768
159138;1549677600;60;1797608;7590790;18931752
159138;1549674000;60;3042040;10001586;27410280
159138;1549670400;60;4478128;27583163;89012472
159138;1549666800;60;45189536;71888133;102716800
159138;1549663200;60;60535160;83063046;117466680
159138;1549659600;60;87744088;115647008;155579352
159138;1549656000;60;97487304;125638302;218309888
159138;1549652400;60;117787640;190166634;244690360
159138;1549648800;60;179995808;220201746;275590280
159138;1549645200;60;182962464;233993265;331498168
159138;1549641600;60;212138800;250418895;319000560
159138;1549638000;60;198025184;255259585;333919808
159138;1549634400;60;197070184;250151254;334464840
159138;1549630800;60;193878992;260471857;329300680
159138;1549627200;60;155340544;217505950;304442416
159138;1549623600;60;99284048;158636412;236406368
159138;1549620000;59;32542056;67040675;130481360
159138;1549616400;60;3293056;18329000;34785968
159138;1549612800;60;13583856;17816695;29594560
159138;1549609200;60;371736;7448040;22408024
159138;1549605600;60;363400;5033883;19111856
159138;1549602000;60;402760;5711537;18157808
159138;1549598400;60;833464;6708553;19700728
159138;1549594800;60;1728784;9652305;29050760
159138;1549591200;60;2432488;11904680;26759304
159138;1549587600;60;2962880;12005691;28330304
159138;1549584000;60;4875984;36542041;86910312
159138;1549580400;60;61001032;84176264;136239464
159138;1549576800;60;64749360;108053316;166585728
159138;1549573200;60;96019552;130564306;193550784
159138;1549569600;60;104681816;137412239;181241168
159138;1549566000;60;151714776;278049137;334484856
159138;1549562400;59;222151848;272552662;335261240
159138;1549558800;60;236826824;282470778;325722704
159138;1549555200;60;229394896;275134225;328076480
159138;1549551600;60;210581680;280351722;368639720
159138;1549548000;60;180053360;245428690;397823544
159138;1549544400;60;195516336;241177061;314065968
159138;1549540800;60;169636840;226892442;346629200
159138;1549537200;60;68937136;161234894;282775888
159138;1549533600;60;27688600;59586549;108742640
159138;1549530000;60;2026000;18551250;50530248
159138;1549526400;60;423512;6770072;17875456
159138;1549522800;60;5302208;12057315;26072832
159138;1549519200;60;1088880;7488934;20604184
159138;1549515600;60;410584;6291012;21792248
159138;1549512000;60;470856;6300068;19453944
159138;1549508400;60;921928;8649428;30208608
159138;1549504800;60;829072;8341289;21388144
159138;1549501200;60;3523336;12258260;24775808
159138;1549497600;60;13055616;39396860;82319984
159138;1549494000;60;47575704;74024465;121926432
159138;1549490400;60;66803504;98195984;162954080
159138;1549486800;60;94021200;122798299;156324872
159138;1549483200;60;108831952;156524790;205660264
159138;1549479600;60;168753312;237548658;278769720
159138;1549476000;60;209029640;267192647;312865408
159138;1549472400;60;203941088;267493773;347245112
159138;1549468800;60;231000992;284123780;344410560
159138;1549465200;60;199967000;294744559;401734440
159138;1549461600;60;191294472;234583101;290124888
159138;1549458000;59;210720576;268411277;395705776
159138;1549454400;60;162135416;248726252;335382400
159138;1549450800;60;98240696;153956203;220828688
159138;1549447200;60;33636032;69608025;117109448
159138;1549443600;60;4448888;20874585;50591776
159138;1549440000;60;553848;5889045;15533232
159138;1549436400;60;307776;4398856;28464976
159138;1549432800;60;312408;5188954;19803568
159138;1549429200;60;327144;5496342;15291400
159138;1549425600;60;425336;5810733;14950640
159138;1549422000;33;1993672;13665101;35496160
159138;1549418400;60;875592;13279270;29135240
159138;1549414800;60;20712;7642003;25096528
159138;1549411200;60;6016112;55448078;123824880
159138;1549407600;60;50093176;79819290;119123752
159138;1549404000;60;75952168;111780209;159654496
159138;1549400400;60;95405848;132515751;184256064
159138;1549396800;60;124479160;154585910;192282760
159138;1549393200;60;155369808;240514934;365684160
159138;1549389600;60;181077992;239557277;350917536
159138;1549386000;60;195522880;253744721;319011400
159138;1549382400;60;215290384;255257257;323725216
159138;1549378800;60;213266768;252677376;325768904
159138;1549375200;59;163635456;262707167;377753008
159138;1549371600;60;175337032;276239600;378074128
159138;1549368000;60;159816432;241436954;325320136
159138;1549364400;60;74214376;152930862;256857584
159138;1549360800;60;24981872;65151718;129739312
159138;1549357200;60;3242528;22252519;48131064
159138;1549353600;60;506168;4720056;22499056
159138;1549350000;60;774016;5407177;15486368
159138;1549346400;60;438368;5713840;18403192
159138;1549342800;60;526416;5836675;15056648
159138;1549339200;60;805760;8058523;20310248
159138;1549335600;60;1880680;9592549;25676544
159138;1549332000;60;3247008;17541625;40321280
159138;1549328400;60;3609024;11455684;21897664
159138;1549324800;60;7974360;38116168;72763608
159138;1549321200;60;42204888;72517656;156801144
159138;1549317600;60;60486440;91788216;137014936
159138;1549314000;60;84674408;111134802;144926216
159138;1549310400;60;110574176;174362446;256319176
159138;1549306800;60;176409864;255134216;326579632
159138;1549303200;60;188124048;223948732;276800208
159138;1549299600;60;164376920;197628352;240014448
159138;1549296000;60;180920032;224209602;323901592
159138;1549292400;60;192663128;238463193;320460752
159138;1549288800;60;132926336;182966241;236998456
159138;1549285200;60;126049648;153791695;174696232
159138;1549281600;60;133107944;150034962;169278400
159138;1549278000;60;73023688;118631758;148536712
159138;1549274400;60;28073360;58496386;91983912
159138;1549270800;60;418512;12916481;40261736
159138;1549267200;60;311920;620997;2390392
159138;1549263600;60;133152;690770;10825992
159138;1549260000;60;120664;1037273;11974768
159138;1549256400;60;390104;2591043;6388672
159138;1549252800;60;675784;4042159;15010848
159138;1549249200;60;336496;769371;3345568
159138;1549245600;60;330424;1019598;3263640
159138;1549242000;60;497240;2210329;11007264
159138;1549238400;60;414480;3970860;11136176
159138;1549234800;60;840312;3416309;12030304
159138;1549231200;60;496984;4127879;17946104
159138;1549227600;60;328656;1616950;3836104
159138;1549224000;60;354752;1990220;6132136
159138;1549220400;60;705928;3652828;29592840
159138;1549216800;60;1736648;5225476;12832376
159138;1549213200;59;3353904;8683433;16443792
159138;1549209600;60;5900208;11611168;37652200
159138;1549206000;60;2545896;8165458;15199760
159138;1549202400;60;3901904;8697516;15375272
159138;1549198800;60;2988128;7805385;16092456
159138;1549195200;60;3138200;9344529;38672744
159138;1549191600;60;1753616;8046359;39497968
159138;1549188000;60;642536;2890907;13764256
159138;1549184400;60;197528;1443588;13165088
159138;1549180800;60;174976;544978;6184936
159138;1549177200;60;315240;1255090;8019136
159138;1549173600;60;167880;1403925;4861224
159138;1549170000;60;279416;2936470;9003840
159138;1549166400;60;473144;2863056;7291448
159138;1549162800;60;593568;3170321;11401352
159138;1549159200;60;525984;2194022;6496768
159138;1549155600;60;372056;1782558;8645880
159138;1549152000;60;361192;2313117;7838952
